acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,ang_acc_roll,ang_acc_pitch,ang_acc_yaw,ang_vel_roll,ang_vel_pitch,ang_vel_yaw,x,y,z,roll,pitch,yaw,u1,u2,u3,x1,x2,x3,x4,x5,x6
0.0,0.0,0.003945827484130859,3.7416326999664307,-1.36431884765625,0.2195204496383667,0.0011801719665527344,0.0,0.0,-0.00798107124865055,-0.003550721798092127,0.0,48.957313537597656,-17.825481414794922,-27.18553924560547,0.1595045030117035,-0.39394477009773254,-19.997106552124023,-0.2867584042208841,-0.14685310568147822,-2.481125145133207,1.7587790489196777,0.2195204496383667,0.1595045030117035,-0.3601690900046378,-0.39394477009773254,0.20345635903067885
0.0,0.0,0.0038385391235351562,3.7416326999664307,-1.36431884765625,0.21953964233398438,0.0011879950761795044,0.0,0.0,-0.007975131273269653,-0.003552204929292202,0.0,48.97602462768555,-17.832304000854492,-27.18444061279297,0.15770502388477325,-0.3922167420387268,-19.997100830078125,-0.27110241997868106,-0.13057755087567152,-2.4769933691125874,1.7591298818588257,0.21953964233398438,0.15770502388477325,-0.3598202444147318,-0.3922167420387268,0.20354134244844316
0.0,0.0,0.003737211227416992,3.7416326999664307,-1.36431884765625,0.21955832839012146,0.0011947005987167358,0.0,0.0,-0.00796915777027607,-0.003553668037056923,0.0,48.99473571777344,-17.83912467956543,-27.18334197998047,0.15590734779834747,-0.3904750347137451,-19.997108459472656,-0.25543508955490796,-0.11431021005485179,-2.4727183429729984,1.7594761848449707,0.21955832839012146,0.15590734779834747,-0.3594699312932789,-0.3904750347137451,0.20362517852336168
0.0,0.0,0.0036388635635375977,3.7416326999664307,-1.36431884765625,0.21957652270793915,0.0012021511793136597,0.0,0.0,-0.007963147014379501,-0.003555102739483118,0.0,49.01344680786133,-17.845945358276367,-27.18224334716797,0.15411138534545898,-0.38872650265693665,-19.997119903564453,-0.23981826024312192,-0.09807786244070457,-2.468591250590189,1.7598251104354858,0.21957652270793915,0.15411138534545898,-0.3591180972754955,-0.38872650265693665,0.20370738697238266
0.0,0.0,0.003540515899658203,3.7416326999664307,-1.36431884765625,0.21959422528743744,0.0012092292308807373,0.0,0.0,-0.007957100868225098,-0.0035565095022320747,0.0,49.03215789794922,-17.852766036987305,-27.18114471435547,0.15231724083423615,-0.3869916498661041,-19.997112274169922,-0.22411760853475898,-0.08181977052637855,-2.4644146685586086,1.7601734399795532,0.21959422528743744,0.15231724083423615,-0.3587650625500828,-0.3869916498661041,0.20378799447789786
0.0,0.0,0.0034332275390625,3.7416326999664307,-1.36431884765625,0.21961139142513275,0.0012166798114776611,0.0,0.0,-0.00795101746916771,-0.003557891584932804,0.0,49.05086898803711,-17.859588623046875,-27.18004608154297,0.15052483975887299,-0.3852567970752716,-19.997119903564453,-0.20852530027470725,-0.0656251003333536,-2.460218083939544,1.7605247497558594,0.21961139142513275,0.15052483975887299,-0.3584104001987725,-0.3852567970752716,0.20386718781664967
0.0,0.0,0.0033348798751831055,3.7416326999664307,-1.36431884765625,0.21962806582450867,0.0012233853340148926,0.0,0.0,-0.007944900542497635,-0.00355925178155303,0.0,49.069580078125,-17.866409301757812,-27.17894744873047,0.1487342119216919,-0.38351505994796753,-19.99712371826172,-0.19287967446923115,-0.04941873381107245,-2.455948505397238,1.760873556137085,0.21962806582450867,0.1487342119216919,-0.3580543770454824,-0.38351505994796753,0.20394512708298862
0.0,0.0,0.0032335519790649414,3.7416326999664307,-1.36431884765625,0.219644233584404,0.001230090856552124,0.0,0.0,-0.007938750088214874,-0.0035605854354798794,0.0,49.08829116821289,-17.87322998046875,-27.17784881591797,0.14694540202617645,-0.3817733824253082,-19.997121810913086,-0.17727288630582472,-0.03324239591169899,-2.4517590108076606,1.7612223625183105,0.219644233584404,0.14694540202617645,-0.35769707313738763,-0.3817733824253082,0.20402154545299708
0.0,0.0,0.003135204315185547,3.7416326999664307,-1.36431884765625,0.21965990960597992,0.0012371689081192017,0.0,0.0,-0.007932564243674278,-0.003561892546713352,0.0,49.10700225830078,-17.88005256652832,-27.17675018310547,0.14515838027000427,-0.38006582856178284,-19.997129440307617,-0.16168429876782386,-0.017087416883016023,-2.4475690112180892,1.7615686655044556,0.21965990960597992,0.14515838027000427,-0.3573383550625294,-0.38006582856178284,0.20409644292667506
0.0,0.0,0.0030368566513061523,3.7416326999664307,-1.36431884765625,0.21967509388923645,0.0012449920177459717,0.0,0.0,-0.007926339283585548,-0.003563180100172758,0.0,49.12571334838867,-17.886873245239258,-27.17565155029297,0.14337319135665894,-0.37832412123680115,-19.99713134765625,-0.1463636416527866,-0.0010706013822700065,-2.4433565154447052,1.7619147300720215,0.21967509388923645,0.14337319135665894,-0.35697795599699017,-0.37832412123680115,0.20417021973989902
0.0,0.0,0.002938508987426758,3.7416326999664307,-1.36431884765625,0.21968978643417358,0.0012524425983428955,0.0,0.0,-0.007920077070593834,-0.0035644378513097763,0.0,49.14442443847656,-17.893693923950195,-27.17455291748047,0.1415896862745285,-0.37658926844596863,-19.99713706970215,-0.13087566554389507,0.015012619921320774,-2.43923582600564,1.762265920639038,0.21968978643417358,0.1415896862745285,-0.3566161427646875,-0.37658926844596863,0.20424228888005017
0.0,0.0,0.0028312206268310547,3.7416326999664307,-1.36431884765625,0.21970394253730774,0.001259148120880127,0.0,0.0,-0.007913781329989433,-0.0035656732507050037,0.0,49.16313552856445,-17.900516510009766,-27.17345428466797,0.13980808854103088,-0.37484756112098694,-19.99713897705078,-0.11531894563810956,0.031113504532565145,-2.4349694830649296,1.7626121044158936,0.21970394253730774,0.13980808854103088,-0.3562529153656214,-0.37484756112098694,0.20431307726539671
0.0,0.0,0.0027298927307128906,3.7416326999664307,-1.36431884765625,0.2197175920009613,0.0012665987014770508,0.0,0.0,-0.007907448336482048,-0.003566878382116556,0.0,49.18184280395508,-17.907337188720703,-27.17235565185547,0.1380283683538437,-0.37310585379600525,-19.997142791748047,-0.0998633228680854,0.04715502556328904,-2.4308457524573073,1.7629607915878296,0.2197175920009613,0.1380283683538437,-0.35588827379979193,-0.37310585379600525,0.20438213129527866
0.0,0.0,0.002631545066833496,3.7416326999664307,-1.36431884765625,0.21973074972629547,0.0012733042240142822,0.0,0.0,-0.007901081815361977,-0.0035680565051734447,0.0,49.20055389404297,-17.91415786743164,-27.17125701904297,0.1362503618001938,-0.37136420607566833,-19.997142791748047,-0.08436569992935444,0.06320219574718994,-2.4266582005650843,1.7633122205734253,0.21973074972629547,0.1362503618001938,-0.3555224048439413,-0.37136420607566833,0.20444963774643837
0.0,0.0,0.0025331974029541016,3.7416326999664307,-1.36431884765625,0.21974341571331024,0.0012796372175216675,0.0,0.0,-0.007894683629274368,-0.003569209948182106,0.0,49.21926498413086,-17.92098045349121,-27.17015838623047,0.13447420299053192,-0.36965662240982056,-19.99714469909668,-0.06882005151521872,0.0792593811872843,-2.422401734738807,1.7636584043502808,0.21974341571331024,0.13447420299053192,-0.35515530849806964,-0.36965662240982056,0.20451573003083467
0.0,0.0,0.002434849739074707,3.7416326999664307,-1.36431884765625,0.21975558996200562,0.0012874603271484375,0.0,0.0,-0.007888246327638626,-0.0035703429020941257,0.0,49.23797607421875,-17.92780113220215,-27.16905975341797,0.13269999623298645,-0.36792173981666565,-19.997154235839844,-0.053607978714280774,0.0951483898857203,-2.4181915316167273,1.764007568359375,0.21975558996200562,0.13269999623298645,-0.35478647779673333,-0.36792173981666565,0.2045806482899934
0.0,0.0,0.002333521842956543,3.7416326999664307,-1.36431884765625,0.2197672575712204,0.001294165849685669,0.0,0.0,-0.007881775498390198,-0.003571450710296631,0.0,49.25668716430664,-17.934621810913086,-27.16796112060547,0.13092747330665588,-0.36618009209632874,-19.99714469909668,-0.03818861469596041,0.11112090790274108,-2.413976214310648,1.764353632926941,0.2197672575712204,0.13092747330665588,-0.354416419705376,-0.36618009209632874,0.20464412569999693
0.0,0.0,0.0022351741790771484,3.7416326999664307,-1.36431884765625,0.21977843344211578,0.0013016164302825928,0.0,0.0,-0.007875267416238785,-0.0035725277848541737,0.0,49.27539825439453,-17.941444396972656,-27.16686248779297,0.1291569322347641,-0.36443835496902466,-19.997156143188477,-0.022823758212462658,0.12705598882868438,-2.409854466501523,1.764704704284668,0.21977843344211578,0.1291569322347641,-0.3540448140352964,-0.36443835496902466,0.20470584207214415
0.0,0.0,0.002136826515197754,3.7416326999664307,-1.36431884765625,0.21978911757469177,0.001307949423789978,0.0,0.0,-0.007868727669119835,-0.0035735792480409145,0.0,49.29410934448242,-17.948265075683594,-27.16576385498047,0.12738822400569916,-0.36270350217819214,-19.99715805053711,-0.007355109551256447,0.14302427479004454,-2.40560664209873,1.7650508880615234,0.21978911757469177,0.12738822400569916,-0.35367206102237103,-0.36270350217819214,0.2047660909127444
0.0,0.0,0.0020384788513183594,3.7416326999664307,-1.36431884765625,0.21979930996894836,0.0013150274753570557,0.0,0.0,-0.00786215253174305,-0.0035746023058891296,0.0,49.31282043457031,-17.95508575439453,-27.16466522216797,0.12562131881713867,-0.36098912358283997,-19.997156143188477,0.007939356650133168,0.158899530754251,-2.4014626485246806,1.7654023170471191,0.21979930996894836,0.12562131881713867,-0.35329802725464104,-0.36098912358283997,0.20482471212744713
0.0,0.0,0.0019371509552001953,3.7416326999664307,-1.36431884765625,0.21980899572372437,0.0013217329978942871,0.0,0.0,-0.007855543866753578,-0.0035756081342697144,0.0,49.3315315246582,-17.9619083404541,-27.16356658935547,0.12385640293359756,-0.3592474162578583,-19.99715805053711,0.023228627830122937,0.1747587402597486,-2.3971369942325595,1.7657487392425537,0.21980899572372437,0.12385640293359756,-0.3529224459081888,-0.3592474162578583,0.20488234609365463
